ID Region,Region,ID Comuna,Comuna,ID Year,Year,ID Level 1,Level 1,ID Level 2,Level 2,Output

"13,Region Metropolitana Santiago,134,Las Condes,2006,2006,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",46592192.0"
"13,Region Metropolitana Santiago,134,Las Condes,2007,2007,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",44950803.71875"
"13,Region Metropolitana Santiago,134,Las Condes,2008,2008,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",191362280.84375"
"13,Region Metropolitana Santiago,134,Las Condes,2009,2009,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",285695442.0"
"13,Region Metropolitana Santiago,134,Las Condes,2010,2010,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",188806263.53125"
"13,Region Metropolitana Santiago,134,Las Condes,2011,2011,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",202516296.0"
"13,Region Metropolitana Santiago,134,Las Condes,2012,2012,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",266570517.0"
"13,Region Metropolitana Santiago,134,Las Condes,2013,2013,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",176532381.5"
"13,Region Metropolitana Santiago,134,Las Condes,2014,2014,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",191525696.0"
"13,Region Metropolitana Santiago,143,Lo Barnechea,2012,2012,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",18979978.0"
"13,Region Metropolitana Santiago,143,Lo Barnechea,2013,2013,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",22169490.0"
"13,Region Metropolitana Santiago,143,Lo Barnechea,2014,2014,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",27694898.0"
"13,Region Metropolitana Santiago,160,Macul,2013,2013,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",580641.125"
"13,Region Metropolitana Santiago,160,Macul,2014,2014,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",387384.28125"
"13,Region Metropolitana Santiago,162,Maipú,2005,2005,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",10451858.0"
"13,Region Metropolitana Santiago,162,Maipú,2006,2006,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",11317580.0"
"13,Region Metropolitana Santiago,162,Maipú,2007,2007,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",12267302.0"
"13,Region Metropolitana Santiago,162,Maipú,2008,2008,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",15891420.375"
"13,Region Metropolitana Santiago,162,Maipú,2009,2009,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",91744264.9375"
"13,Region Metropolitana Santiago,162,Maipú,2010,2010,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",1019724788.0"
"13,Region Metropolitana Santiago,162,Maipú,2011,2011,R,""Arts, entertainment and recreation"",91,""Libraries, archives, museums and other cultural activities"",912590082.0"
